slug,player,agent,map,role,timestamp_s,distance_pct,confidence,smoke
35-kills-mvp-envy-eggsterr-yoru-god-valorant-gameplay,eggsterr,yoru,,duelist,2058.67,2.14,0.425,False
35-kills-mvp-envy-eggsterr-yoru-god-valorant-gameplay,eggsterr,yoru,,duelist,2155.1,10.68,0.538,False
35-kills-mvp-envy-eggsterr-yoru-god-valorant-gameplay,eggsterr,yoru,,duelist,2160.37,3.01,0.518,True
35-kills-mvp-envy-eggsterr-yoru-god-valorant-gameplay,eggsterr,yoru,,duelist,2205.63,10.34,0.791,False
35-kills-mvp-envy-eggsterr-yoru-god-valorant-gameplay,eggsterr,yoru,,duelist,2504.0,1.11,0.411,False
36-rank-clove-is-insane-on-sunset-mvp-c9-oxy-clove-valorant-ranked-gameplay,oxy,clove,sunset,non-duelist,21.0,6.76,0.631,False
36-rank-clove-is-insane-on-sunset-mvp-c9-oxy-clove-valorant-ranked-gameplay,oxy,clove,sunset,non-duelist,22.87,3.58,0.57,False
36-rank-clove-is-insane-on-sunset-mvp-c9-oxy-clove-valorant-ranked-gameplay,oxy,clove,sunset,non-duelist,27.03,0.46,0.54,False
36-rank-clove-is-insane-on-sunset-mvp-c9-oxy-clove-valorant-ranked-gameplay,oxy,clove,sunset,non-duelist,73.13,2.04,0.507,False
36-rank-clove-is-insane-on-sunset-mvp-c9-oxy-clove-valorant-ranked-gameplay,oxy,clove,sunset,non-duelist,85.33,4.09,0.404,True
36-rank-clove-is-insane-on-sunset-mvp-c9-oxy-clove-valorant-ranked-gameplay,oxy,clove,sunset,non-duelist,85.97,0.85,0.512,True
36-rank-clove-is-insane-on-sunset-mvp-c9-oxy-clove-valorant-ranked-gameplay,oxy,clove,sunset,non-duelist,98.37,2.2,0.448,False
36-rank-clove-is-insane-on-sunset-mvp-c9-oxy-clove-valorant-ranked-gameplay,oxy,clove,sunset,non-duelist,107.87,1.37,0.472,False
36-rank-clove-is-insane-on-sunset-mvp-c9-oxy-clove-valorant-ranked-gameplay,oxy,clove,sunset,non-duelist,158.2,2.18,0.583,False
36-rank-clove-is-insane-on-sunset-mvp-c9-oxy-clove-valorant-ranked-gameplay,oxy,clove,sunset,non-duelist,159.5,1.79,0.42,False
36-rank-clove-is-insane-on-sunset-mvp-c9-oxy-clove-valorant-ranked-gameplay,oxy,clove,sunset,non-duelist,163.3,0.56,0.407,False
36-rank-clove-is-insane-on-sunset-mvp-c9-oxy-clove-valorant-ranked-gameplay,oxy,clove,sunset,non-duelist,211.6,3.06,0.59,False
36-rank-clove-is-insane-on-sunset-mvp-c9-oxy-clove-valorant-ranked-gameplay,oxy,clove,sunset,non-duelist,232.3,1.74,0.482,False
36-rank-clove-is-insane-on-sunset-mvp-c9-oxy-clove-valorant-ranked-gameplay,oxy,clove,sunset,non-duelist,236.73,0.23,0.474,False
36-rank-clove-is-insane-on-sunset-mvp-c9-oxy-clove-valorant-ranked-gameplay,oxy,clove,sunset,non-duelist,237.43,2.74,0.478,False
36-rank-clove-is-insane-on-sunset-mvp-c9-oxy-clove-valorant-ranked-gameplay,oxy,clove,sunset,non-duelist,238.97,5.73,0.447,False
36-rank-clove-is-insane-on-sunset-mvp-c9-oxy-clove-valorant-ranked-gameplay,oxy,clove,sunset,non-duelist,294.87,1.47,0.654,False
36-rank-clove-is-insane-on-sunset-mvp-c9-oxy-clove-valorant-ranked-gameplay,oxy,clove,sunset,non-duelist,304.4,3.82,0.474,False
36-rank-clove-is-insane-on-sunset-mvp-c9-oxy-clove-valorant-ranked-gameplay,oxy,clove,sunset,non-duelist,373.0,5.72,0.41,False
36-rank-clove-is-insane-on-sunset-mvp-c9-oxy-clove-valorant-ranked-gameplay,oxy,clove,sunset,non-duelist,376.5,0.86,0.492,False
36-rank-clove-is-insane-on-sunset-mvp-c9-oxy-clove-valorant-ranked-gameplay,oxy,clove,sunset,non-duelist,500.9,16.37,0.661,False
36-rank-clove-is-insane-on-sunset-mvp-c9-oxy-clove-valorant-ranked-gameplay,oxy,clove,sunset,non-duelist,582.47,1.07,0.55,False
36-rank-clove-is-insane-on-sunset-mvp-c9-oxy-clove-valorant-ranked-gameplay,oxy,clove,sunset,non-duelist,583.8,1.42,0.472,False
36-rank-clove-is-insane-on-sunset-mvp-c9-oxy-clove-valorant-ranked-gameplay,oxy,clove,sunset,non-duelist,613.07,8.4,0.42,True
36-rank-clove-is-insane-on-sunset-mvp-c9-oxy-clove-valorant-ranked-gameplay,oxy,clove,sunset,non-duelist,616.87,1.0,0.431,True
36-rank-clove-is-insane-on-sunset-mvp-c9-oxy-clove-valorant-ranked-gameplay,oxy,clove,sunset,non-duelist,679.3,3.2,0.645,False
36-rank-clove-is-insane-on-sunset-mvp-c9-oxy-clove-valorant-ranked-gameplay,oxy,clove,sunset,non-duelist,684.2,2.85,0.436,False
36-rank-clove-is-insane-on-sunset-mvp-c9-oxy-clove-valorant-ranked-gameplay,oxy,clove,sunset,non-duelist,817.23,2.53,0.483,False
36-rank-clove-is-insane-on-sunset-mvp-c9-oxy-clove-valorant-ranked-gameplay,oxy,clove,sunset,non-duelist,938.6,0.62,0.534,False
36-rank-clove-is-insane-on-sunset-mvp-c9-oxy-clove-valorant-ranked-gameplay,oxy,clove,sunset,non-duelist,1011.93,1.18,0.457,False
36-rank-clove-is-insane-on-sunset-mvp-c9-oxy-clove-valorant-ranked-gameplay,oxy,clove,sunset,non-duelist,1106.47,2.42,0.435,False
36-rank-clove-is-insane-on-sunset-mvp-c9-oxy-clove-valorant-ranked-gameplay,oxy,clove,sunset,non-duelist,1107.03,0.94,0.475,False
36-rank-clove-is-insane-on-sunset-mvp-c9-oxy-clove-valorant-ranked-gameplay,oxy,clove,sunset,non-duelist,1117.4,6.49,0.437,False
36-rank-clove-is-insane-on-sunset-mvp-c9-oxy-clove-valorant-ranked-gameplay,oxy,clove,sunset,non-duelist,1124.33,0.97,0.529,False
36-rank-clove-is-insane-on-sunset-mvp-c9-oxy-clove-valorant-ranked-gameplay,oxy,clove,sunset,non-duelist,1128.77,3.18,0.615,False
36-rank-clove-is-insane-on-sunset-mvp-c9-oxy-clove-valorant-ranked-gameplay,oxy,clove,sunset,non-duelist,1289.23,3.58,0.618,True
39-kills-dream-team-c9-oxy-xeppaa-ion-chamber-valorant-ranked-gameplay,oxy,chamber,,non-duelist,20.43,7.8,0.567,False
39-kills-dream-team-c9-oxy-xeppaa-ion-chamber-valorant-ranked-gameplay,oxy,chamber,,non-duelist,78.9,0.35,0.423,False
39-kills-dream-team-c9-oxy-xeppaa-ion-chamber-valorant-ranked-gameplay,oxy,chamber,,non-duelist,146.03,0.83,0.409,False
39-kills-dream-team-c9-oxy-xeppaa-ion-chamber-valorant-ranked-gameplay,oxy,chamber,,non-duelist,207.83,8.83,0.501,False
39-kills-dream-team-c9-oxy-xeppaa-ion-chamber-valorant-ranked-gameplay,oxy,chamber,,non-duelist,361.1,3.86,0.482,False
39-kills-dream-team-c9-oxy-xeppaa-ion-chamber-valorant-ranked-gameplay,oxy,chamber,,non-duelist,413.8,6.51,0.485,False
39-kills-dream-team-c9-oxy-xeppaa-ion-chamber-valorant-ranked-gameplay,oxy,chamber,,non-duelist,526.93,12.57,0.481,False
39-kills-dream-team-c9-oxy-xeppaa-ion-chamber-valorant-ranked-gameplay,oxy,chamber,,non-duelist,531.7,2.7,0.435,False
39-kills-dream-team-c9-oxy-xeppaa-ion-chamber-valorant-ranked-gameplay,oxy,chamber,,non-duelist,725.93,0.69,0.697,False
39-kills-dream-team-c9-oxy-xeppaa-ion-chamber-valorant-ranked-gameplay,oxy,chamber,,non-duelist,726.8,1.13,0.59,False
39-kills-dream-team-c9-oxy-xeppaa-ion-chamber-valorant-ranked-gameplay,oxy,chamber,,non-duelist,793.5,3.92,0.5,False
39-kills-dream-team-c9-oxy-xeppaa-ion-chamber-valorant-ranked-gameplay,oxy,chamber,,non-duelist,862.6,0.36,0.574,False
39-kills-dream-team-c9-oxy-xeppaa-ion-chamber-valorant-ranked-gameplay,oxy,chamber,,non-duelist,938.07,0.79,0.617,False
39-kills-dream-team-c9-oxy-xeppaa-ion-chamber-valorant-ranked-gameplay,oxy,chamber,,non-duelist,995.63,31.12,0.488,False
39-kills-dream-team-c9-oxy-xeppaa-ion-chamber-valorant-ranked-gameplay,oxy,chamber,,non-duelist,1004.23,0.35,0.429,False
39-kills-dream-team-c9-oxy-xeppaa-ion-chamber-valorant-ranked-gameplay,oxy,chamber,,non-duelist,1009.33,0.36,0.463,False
39-kills-dream-team-c9-oxy-xeppaa-ion-chamber-valorant-ranked-gameplay,oxy,chamber,,non-duelist,1057.4,1.56,0.511,False
39-kills-dream-team-c9-oxy-xeppaa-ion-chamber-valorant-ranked-gameplay,oxy,chamber,,non-duelist,1065.87,8.17,0.539,False
39-kills-dream-team-c9-oxy-xeppaa-ion-chamber-valorant-ranked-gameplay,oxy,chamber,,non-duelist,1072.23,6.67,0.425,False
39-kills-dream-team-c9-oxy-xeppaa-ion-chamber-valorant-ranked-gameplay,oxy,chamber,,non-duelist,1077.0,1.2,0.472,False
39-kills-dream-team-c9-oxy-xeppaa-ion-chamber-valorant-ranked-gameplay,oxy,chamber,,non-duelist,1099.2,3.83,0.639,False
39-kills-dream-team-c9-oxy-xeppaa-ion-chamber-valorant-ranked-gameplay,oxy,chamber,,non-duelist,1165.37,6.89,0.823,False
39-kills-dream-team-c9-oxy-xeppaa-ion-chamber-valorant-ranked-gameplay,oxy,chamber,,non-duelist,1269.33,5.25,0.687,False
39-kills-dream-team-c9-oxy-xeppaa-ion-chamber-valorant-ranked-gameplay,oxy,chamber,,non-duelist,1307.43,3.35,0.558,True
39-kills-dream-team-c9-oxy-xeppaa-ion-chamber-valorant-ranked-gameplay,oxy,chamber,,non-duelist,1311.93,2.86,0.611,False
39-kills-dream-team-c9-oxy-xeppaa-ion-chamber-valorant-ranked-gameplay,oxy,chamber,,non-duelist,1433.97,5.82,0.775,False
39-kills-dream-team-c9-oxy-xeppaa-ion-chamber-valorant-ranked-gameplay,oxy,chamber,,non-duelist,1444.8,7.68,0.681,False
39-kills-dream-team-c9-oxy-xeppaa-ion-chamber-valorant-ranked-gameplay,oxy,chamber,,non-duelist,1606.47,10.16,0.523,False
39-kills-dream-team-c9-oxy-xeppaa-ion-chamber-valorant-ranked-gameplay,oxy,chamber,,non-duelist,1682.9,7.7,0.708,False
39-kills-dream-team-c9-oxy-xeppaa-ion-chamber-valorant-ranked-gameplay,oxy,chamber,,non-duelist,1740.87,2.33,0.574,False
39-kills-dream-team-c9-oxy-xeppaa-ion-chamber-valorant-ranked-gameplay,oxy,chamber,,non-duelist,1742.67,11.53,0.769,False
39-kills-dream-team-c9-oxy-xeppaa-ion-chamber-valorant-ranked-gameplay,oxy,chamber,,non-duelist,1764.23,3.22,0.643,False
39-kills-dream-team-c9-oxy-xeppaa-ion-chamber-valorant-ranked-gameplay,oxy,chamber,,non-duelist,1808.13,2.41,0.508,False
39-kills-dream-team-c9-oxy-xeppaa-ion-chamber-valorant-ranked-gameplay,oxy,chamber,,non-duelist,1823.83,3.6,0.525,False
39-kills-dream-team-c9-oxy-xeppaa-ion-chamber-valorant-ranked-gameplay,oxy,chamber,,non-duelist,1828.03,13.31,0.787,True
39-kills-dream-team-c9-oxy-xeppaa-ion-chamber-valorant-ranked-gameplay,oxy,chamber,,non-duelist,1854.5,3.73,0.589,False
39-kills-dream-team-c9-oxy-xeppaa-ion-chamber-valorant-ranked-gameplay,oxy,chamber,,non-duelist,2013.6,2.13,0.484,False
39-kills-dream-team-c9-oxy-xeppaa-ion-chamber-valorant-ranked-gameplay,oxy,chamber,,non-duelist,2032.3,18.67,0.515,False
39-kills-dream-team-c9-oxy-xeppaa-ion-chamber-valorant-ranked-gameplay,oxy,chamber,,non-duelist,2093.23,0.5,0.465,False
39-kills-dream-team-c9-oxy-xeppaa-ion-chamber-valorant-ranked-gameplay,oxy,chamber,,non-duelist,2094.2,0.31,0.447,False
39-kills-dream-team-c9-oxy-xeppaa-ion-chamber-valorant-ranked-gameplay,oxy,chamber,,non-duelist,2094.97,3.47,0.592,False
39-kills-dream-team-c9-oxy-xeppaa-ion-chamber-valorant-ranked-gameplay,oxy,chamber,,non-duelist,2106.9,1.15,0.523,False
39-kills-dream-team-c9-oxy-xeppaa-ion-chamber-valorant-ranked-gameplay,oxy,chamber,,non-duelist,2272.27,20.16,0.528,False
39-kills-dream-team-c9-oxy-xeppaa-ion-chamber-valorant-ranked-gameplay,oxy,chamber,,non-duelist,2285.57,1.59,0.529,False
39-kills-dream-team-c9-oxy-xeppaa-ion-chamber-valorant-ranked-gameplay,oxy,chamber,,non-duelist,2431.13,0.6,0.627,False
39-kills-dream-team-c9-oxy-xeppaa-ion-chamber-valorant-ranked-gameplay,oxy,chamber,,non-duelist,2488.87,8.5,0.745,False
40-rank-world-champion-s0m-s-raze-is-a-masterclass-valorant-radiant-gameplay,s0m,raze,,duelist,32.0,0.51,0.732,True
40-rank-world-champion-s0m-s-raze-is-a-masterclass-valorant-radiant-gameplay,s0m,raze,,duelist,54.13,0.95,0.699,False
40-rank-world-champion-s0m-s-raze-is-a-masterclass-valorant-radiant-gameplay,s0m,raze,,duelist,109.03,1.12,0.655,True
40-rank-world-champion-s0m-s-raze-is-a-masterclass-valorant-radiant-gameplay,s0m,raze,,duelist,169.63,16.07,0.44,False
40-rank-world-champion-s0m-s-raze-is-a-masterclass-valorant-radiant-gameplay,s0m,raze,,duelist,214.97,22.86,0.785,True
40-rank-world-champion-s0m-s-raze-is-a-masterclass-valorant-radiant-gameplay,s0m,raze,,duelist,365.5,0.89,0.543,False
40-rank-world-champion-s0m-s-raze-is-a-masterclass-valorant-radiant-gameplay,s0m,raze,,duelist,428.6,1.74,0.419,False
40-rank-world-champion-s0m-s-raze-is-a-masterclass-valorant-radiant-gameplay,s0m,raze,,duelist,531.77,6.41,0.665,True
40-rank-world-champion-s0m-s-raze-is-a-masterclass-valorant-radiant-gameplay,s0m,raze,,duelist,537.5,8.44,0.687,False
40-rank-world-champion-s0m-s-raze-is-a-masterclass-valorant-radiant-gameplay,s0m,raze,,duelist,554.1,7.83,0.539,True
40-rank-world-champion-s0m-s-raze-is-a-masterclass-valorant-radiant-gameplay,s0m,raze,,duelist,753.23,26.7,0.709,True
40-rank-world-champion-s0m-s-raze-is-a-masterclass-valorant-radiant-gameplay,s0m,raze,,duelist,878.53,6.58,0.658,True
40-rank-world-champion-s0m-s-raze-is-a-masterclass-valorant-radiant-gameplay,s0m,raze,,duelist,973.6,0.73,0.627,False
40-rank-world-champion-s0m-s-raze-is-a-masterclass-valorant-radiant-gameplay,s0m,raze,,duelist,1015.5,2.13,0.716,False
40-rank-world-champion-s0m-s-raze-is-a-masterclass-valorant-radiant-gameplay,s0m,raze,,duelist,1183.8,16.3,0.66,True
40-rank-world-champion-s0m-s-raze-is-a-masterclass-valorant-radiant-gameplay,s0m,raze,,duelist,1184.9,0.32,0.546,True
40-rank-world-champion-s0m-s-raze-is-a-masterclass-valorant-radiant-gameplay,s0m,raze,,duelist,1229.03,1.37,0.439,False
